2024-06-09 17:19:33,397 INFO    StreamThr :89817 [internal.py:wandb_internal():86] W&B internal server running at pid: 89817, started at: 2024-06-09 17:19:33.397298
2024-06-09 17:19:33,398 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: status
2024-06-09 17:19:33,399 INFO    WriterThread:89817 [datastore.py:open_for_write():87] open: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/run-hgrtxthk.wandb
2024-06-09 17:19:33,399 DEBUG   SenderThread:89817 [sender.py:send():382] send: header
2024-06-09 17:19:33,401 DEBUG   SenderThread:89817 [sender.py:send():382] send: run
2024-06-09 17:19:33,630 INFO    SenderThread:89817 [dir_watcher.py:__init__():211] watching files in: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files
2024-06-09 17:19:33,630 INFO    SenderThread:89817 [sender.py:_start_run_threads():1136] run started: hgrtxthk with start time 1717967973.397172
2024-06-09 17:19:33,634 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: check_version
2024-06-09 17:19:33,634 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: check_version
2024-06-09 17:19:33,749 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: run_start
2024-06-09 17:19:33,772 DEBUG   HandlerThread:89817 [system_info.py:__init__():27] System info init
2024-06-09 17:19:33,772 DEBUG   HandlerThread:89817 [system_info.py:__init__():42] System info init done
2024-06-09 17:19:33,772 INFO    HandlerThread:89817 [system_monitor.py:start():194] Starting system monitor
2024-06-09 17:19:33,772 INFO    SystemMonitor:89817 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-09 17:19:33,772 INFO    HandlerThread:89817 [system_monitor.py:probe():214] Collecting system info
2024-06-09 17:19:33,773 INFO    SystemMonitor:89817 [interfaces.py:start():190] Started cpu monitoring
2024-06-09 17:19:33,773 INFO    SystemMonitor:89817 [interfaces.py:start():190] Started disk monitoring
2024-06-09 17:19:33,774 INFO    SystemMonitor:89817 [interfaces.py:start():190] Started gpu monitoring
2024-06-09 17:19:33,774 INFO    SystemMonitor:89817 [interfaces.py:start():190] Started memory monitoring
2024-06-09 17:19:33,775 INFO    SystemMonitor:89817 [interfaces.py:start():190] Started network monitoring
2024-06-09 17:19:33,836 DEBUG   HandlerThread:89817 [system_info.py:probe():151] Probing system
2024-06-09 17:19:33,837 DEBUG   HandlerThread:89817 [system_info.py:_probe_git():136] Probing git
2024-06-09 17:19:33,840 DEBUG   HandlerThread:89817 [system_info.py:_probe_git():144] Probing git done
2024-06-09 17:19:33,840 DEBUG   HandlerThread:89817 [system_info.py:probe():199] Probing system done
2024-06-09 17:19:33,840 DEBUG   HandlerThread:89817 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2024-06-09T21:19:33.836436', 'startedAt': '2024-06-09T21:19:33.394908', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/data/khullar/Desktop/s4/s4/lstm_example.py', 'codePathLocal': 'lstm_example.py', 'codePath': 'lstm_example.py', 'git': {'remote': 'https://github.com/state-spaces/s4', 'commit': 'e757cef57d89e448c413de7325ed5601aceaac13'}, 'email': 'jayeshkhullar@gmail.com', 'root': '/data/khullar/Desktop/s4/s4', 'host': 'tensorbook-a3', 'username': 'khullar', 'executable': '/usr/local/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.4071875, 'min': 800.0, 'max': 4600.0}, 'cpu_freq_per_core': [{'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 3.867, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}, {'current': 2.3, 'min': 800.0, 'max': 4600.0}], 'disk': {'/': {'total': 0.015625, 'used': 1.1444091796875e-05}}, 'gpu': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Laptop GPU', 'memory_total': 17179869184}], 'memory': {'total': 62.575599670410156}}
2024-06-09 17:19:33,841 INFO    HandlerThread:89817 [system_monitor.py:probe():224] Finished collecting system info
2024-06-09 17:19:33,841 INFO    HandlerThread:89817 [system_monitor.py:probe():227] Publishing system info
2024-06-09 17:19:33,841 DEBUG   HandlerThread:89817 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-06-09 17:19:34,631 INFO    Thread-12 :89817 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/conda-environment.yaml
2024-06-09 17:19:37,781 DEBUG   HandlerThread:89817 [system_info.py:_save_conda():220] Saving conda packages done
2024-06-09 17:19:37,781 INFO    HandlerThread:89817 [system_monitor.py:probe():229] Finished publishing system info
2024-06-09 17:19:37,783 DEBUG   SenderThread:89817 [sender.py:send():382] send: files
2024-06-09 17:19:37,783 INFO    SenderThread:89817 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-06-09 17:19:37,785 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: python_packages
2024-06-09 17:19:37,786 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: stop_status
2024-06-09 17:19:37,786 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: python_packages
2024-06-09 17:19:37,786 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: stop_status
2024-06-09 17:19:37,787 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-09 17:19:37,956 DEBUG   SenderThread:89817 [sender.py:send():382] send: telemetry
2024-06-09 17:19:37,956 DEBUG   SenderThread:89817 [sender.py:send():382] send: telemetry
2024-06-09 17:19:37,956 DEBUG   SenderThread:89817 [sender.py:send():382] send: exit
2024-06-09 17:19:37,957 INFO    SenderThread:89817 [sender.py:send_exit():589] handling exit code: 0
2024-06-09 17:19:37,957 INFO    SenderThread:89817 [sender.py:send_exit():591] handling runtime: 4
2024-06-09 17:19:37,958 INFO    SenderThread:89817 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-09 17:19:37,958 INFO    SenderThread:89817 [sender.py:send_exit():597] send defer
2024-06-09 17:19:37,958 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,958 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-09 17:19:37,958 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,958 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 0
2024-06-09 17:19:37,958 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 1
2024-06-09 17:19:37,959 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,959 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-09 17:19:37,959 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,959 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 1
2024-06-09 17:19:37,959 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 2
2024-06-09 17:19:37,959 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,959 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-09 17:19:37,959 INFO    HandlerThread:89817 [system_monitor.py:finish():203] Stopping system monitor
2024-06-09 17:19:37,959 DEBUG   SystemMonitor:89817 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-09 17:19:37,959 DEBUG   SystemMonitor:89817 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-09 17:19:37,959 DEBUG   SystemMonitor:89817 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-09 17:19:37,959 INFO    HandlerThread:89817 [interfaces.py:finish():202] Joined cpu monitor
2024-06-09 17:19:37,960 INFO    HandlerThread:89817 [interfaces.py:finish():202] Joined disk monitor
2024-06-09 17:19:37,963 INFO    HandlerThread:89817 [interfaces.py:finish():202] Joined gpu monitor
2024-06-09 17:19:37,963 INFO    HandlerThread:89817 [interfaces.py:finish():202] Joined memory monitor
2024-06-09 17:19:37,963 INFO    HandlerThread:89817 [interfaces.py:finish():202] Joined network monitor
2024-06-09 17:19:37,963 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,963 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 2
2024-06-09 17:19:37,963 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 3
2024-06-09 17:19:37,963 DEBUG   SenderThread:89817 [sender.py:send():382] send: stats
2024-06-09 17:19:37,964 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,964 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-09 17:19:37,964 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 3
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 4
2024-06-09 17:19:37,964 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,964 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-09 17:19:37,964 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 4
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 5
2024-06-09 17:19:37,964 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,964 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-09 17:19:37,964 DEBUG   SenderThread:89817 [sender.py:send():382] send: summary
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-06-09 17:19:37,964 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,964 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 5
2024-06-09 17:19:37,965 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 6
2024-06-09 17:19:37,965 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:37,965 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-09 17:19:37,965 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:37,965 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 6
2024-06-09 17:19:37,966 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: status_report
2024-06-09 17:19:38,049 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 7
2024-06-09 17:19:38,049 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:38,049 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-09 17:19:38,049 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:38,049 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 7
2024-06-09 17:19:38,049 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 8
2024-06-09 17:19:38,049 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:38,049 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-09 17:19:38,049 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:38,050 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 8
2024-06-09 17:19:38,050 INFO    SenderThread:89817 [job_builder.py:build():296] Attempting to build job artifact
2024-06-09 17:19:38,050 INFO    SenderThread:89817 [job_builder.py:_get_source_type():426] is repo sourced job
2024-06-09 17:19:38,063 INFO    SenderThread:89817 [job_builder.py:build():402] adding wandb-job metadata file
2024-06-09 17:19:38,079 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 9
2024-06-09 17:19:38,079 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:38,079 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-09 17:19:38,079 DEBUG   SenderThread:89817 [sender.py:send():382] send: artifact
2024-06-09 17:19:38,119 INFO    wandb-upload_0:89817 [upload_job.py:push():131] Uploaded file /tmp/tmpg44pe1dfwandb/sqmok373-wandb-metadata.json
2024-06-09 17:19:38,433 INFO    SenderThread:89817 [sender.py:send_artifact():1494] sent artifact job-https___github.com_state-spaces_s4_lstm_example.py - {'id': 'QXJ0aWZhY3Q6ODY1OTI2MDcx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NDExNjYwNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODY1OTMxMzE3', 'versionIndex': 1}}}
2024-06-09 17:19:38,433 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:38,433 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 9
2024-06-09 17:19:38,433 INFO    SenderThread:89817 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-09 17:19:38,631 INFO    Thread-12 :89817 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/config.yaml
2024-06-09 17:19:38,631 INFO    SenderThread:89817 [dir_watcher.py:_on_file_modified():288] file/dir modified: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/conda-environment.yaml
2024-06-09 17:19:38,631 INFO    SenderThread:89817 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/wandb-metadata.json
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/requirements.txt
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:_on_file_created():271] file/dir created: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/wandb-summary.json
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:finish():388] scan: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/wandb-summary.json wandb-summary.json
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/requirements.txt requirements.txt
2024-06-09 17:19:38,632 INFO    SenderThread:89817 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/config.yaml config.yaml
2024-06-09 17:19:38,633 INFO    SenderThread:89817 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/conda-environment.yaml conda-environment.yaml
2024-06-09 17:19:38,633 INFO    SenderThread:89817 [dir_watcher.py:finish():402] scan save: /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/wandb-metadata.json wandb-metadata.json
2024-06-09 17:19:38,635 INFO    SenderThread:89817 [sender.py:transition_state():617] send defer: 10
2024-06-09 17:19:38,636 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: defer
2024-06-09 17:19:38,636 INFO    HandlerThread:89817 [handler.py:handle_request_defer():172] handle defer: 10
2024-06-09 17:19:38,638 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: defer
2024-06-09 17:19:38,638 INFO    SenderThread:89817 [sender.py:send_request_defer():613] handle sender defer: 10
2024-06-09 17:19:38,638 INFO    SenderThread:89817 [file_pusher.py:finish():172] shutting down file pusher
2024-06-09 17:19:38,787 DEBUG   HandlerThread:89817 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-09 17:19:38,788 DEBUG   SenderThread:89817 [sender.py:send_request():409] send_request: poll_exit
2024-06-09 17:19:38,849 INFO    wandb-upload_1:89817 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/requirements.txt
2024-06-09 17:19:38,906 INFO    wandb-upload_0:89817 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/wandb-summary.json
2024-06-09 17:19:38,997 INFO    wandb-upload_2:89817 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/config.yaml
2024-06-09 17:19:39,029 INFO    wandb-upload_3:89817 [upload_job.py:push():131] Uploaded file /data/khullar/Desktop/s4/s4/wandb/run-20240609_171933-hgrtxthk/files/conda-environment.yaml
