2024-06-09 16:36:47,157 INFO    StreamThr :58809 [internal.py:wandb_internal():86] W&B internal server running at pid: 58809, started at: 2024-06-09 16:36:47.156685
2024-06-09 16:36:47,157 DEBUG   HandlerThread:58809 [handler.py:handle_request():146] handle_request: status
2024-06-09 16:36:47,158 INFO    WriterThread:58809 [datastore.py:open_for_write():87] open: /data/khullar/Desktop/s4/s4/wandb/run-20240609_163647-5etxmf4b/run-5etxmf4b.wandb
2024-06-09 16:36:47,159 DEBUG   SenderThread:58809 [sender.py:send():382] send: header
2024-06-09 16:36:47,160 DEBUG   SenderThread:58809 [sender.py:send():382] send: run
2024-06-09 16:36:47,383 INFO    SenderThread:58809 [dir_watcher.py:__init__():211] watching files in: /data/khullar/Desktop/s4/s4/wandb/run-20240609_163647-5etxmf4b/files
2024-06-09 16:36:47,383 INFO    SenderThread:58809 [sender.py:_start_run_threads():1136] run started: 5etxmf4b with start time 1717965407.156581
2024-06-09 16:36:47,388 DEBUG   HandlerThread:58809 [handler.py:handle_request():146] handle_request: check_version
2024-06-09 16:36:47,388 DEBUG   SenderThread:58809 [sender.py:send_request():409] send_request: check_version
2024-06-09 16:36:47,495 DEBUG   HandlerThread:58809 [handler.py:handle_request():146] handle_request: run_start
2024-06-09 16:36:47,520 DEBUG   HandlerThread:58809 [system_info.py:__init__():27] System info init
2024-06-09 16:36:47,520 DEBUG   HandlerThread:58809 [system_info.py:__init__():42] System info init done
2024-06-09 16:36:47,520 INFO    HandlerThread:58809 [system_monitor.py:start():194] Starting system monitor
2024-06-09 16:36:47,520 INFO    SystemMonitor:58809 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-09 16:36:47,520 INFO    HandlerThread:58809 [system_monitor.py:probe():214] Collecting system info
2024-06-09 16:36:47,521 INFO    SystemMonitor:58809 [interfaces.py:start():190] Started cpu monitoring
2024-06-09 16:36:47,522 INFO    SystemMonitor:58809 [interfaces.py:start():190] Started disk monitoring
2024-06-09 16:36:47,522 INFO    SystemMonitor:58809 [interfaces.py:start():190] Started gpu monitoring
