2024-06-10 18:18:14,842 INFO    StreamThr :42657 [internal.py:wandb_internal():86] W&B internal server running at pid: 42657, started at: 2024-06-10 18:18:14.842135
2024-06-10 18:18:14,843 DEBUG   HandlerThread:42657 [handler.py:handle_request():146] handle_request: status
2024-06-10 18:18:14,844 INFO    WriterThread:42657 [datastore.py:open_for_write():87] open: /data/khullar/Desktop/s4/s4/wandb/run-20240610_181814-2xr614zm/run-2xr614zm.wandb
2024-06-10 18:18:14,844 DEBUG   SenderThread:42657 [sender.py:send():382] send: header
2024-06-10 18:18:14,845 DEBUG   SenderThread:42657 [sender.py:send():382] send: run
2024-06-10 18:18:15,225 INFO    SenderThread:42657 [dir_watcher.py:__init__():211] watching files in: /data/khullar/Desktop/s4/s4/wandb/run-20240610_181814-2xr614zm/files
2024-06-10 18:18:15,225 INFO    SenderThread:42657 [sender.py:_start_run_threads():1136] run started: 2xr614zm with start time 1718057894.841953
2024-06-10 18:18:15,229 DEBUG   HandlerThread:42657 [handler.py:handle_request():146] handle_request: check_version
2024-06-10 18:18:15,229 DEBUG   SenderThread:42657 [sender.py:send_request():409] send_request: check_version
2024-06-10 18:18:15,347 DEBUG   HandlerThread:42657 [handler.py:handle_request():146] handle_request: run_start
2024-06-10 18:18:15,368 DEBUG   HandlerThread:42657 [system_info.py:__init__():27] System info init
2024-06-10 18:18:15,368 DEBUG   HandlerThread:42657 [system_info.py:__init__():42] System info init done
2024-06-10 18:18:15,368 INFO    HandlerThread:42657 [system_monitor.py:start():194] Starting system monitor
2024-06-10 18:18:15,368 INFO    SystemMonitor:42657 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-10 18:18:15,369 INFO    HandlerThread:42657 [system_monitor.py:probe():214] Collecting system info
2024-06-10 18:18:15,370 INFO    SystemMonitor:42657 [interfaces.py:start():190] Started cpu monitoring
2024-06-10 18:18:15,370 INFO    SystemMonitor:42657 [interfaces.py:start():190] Started disk monitoring
2024-06-10 18:18:15,370 INFO    SystemMonitor:42657 [interfaces.py:start():190] Started gpu monitoring
2024-06-10 18:18:15,371 INFO    SystemMonitor:42657 [interfaces.py:start():190] Started memory monitoring
2024-06-10 18:18:15,371 INFO    SystemMonitor:42657 [interfaces.py:start():190] Started network monitoring
2024-06-10 18:18:15,394 DEBUG   HandlerThread:42657 [system_info.py:probe():151] Probing system
2024-06-10 18:18:15,395 DEBUG   HandlerThread:42657 [system_info.py:_probe_git():136] Probing git
2024-06-10 18:18:15,398 DEBUG   HandlerThread:42657 [system_info.py:_probe_git():144] Probing git done
2024-06-10 18:18:15,398 DEBUG   HandlerThread:42657 [system_info.py:probe():199] Probing system done
