2024-06-10 18:17:22,470 INFO    StreamThr :42396 [internal.py:wandb_internal():86] W&B internal server running at pid: 42396, started at: 2024-06-10 18:17:22.470096
2024-06-10 18:17:22,471 DEBUG   HandlerThread:42396 [handler.py:handle_request():146] handle_request: status
2024-06-10 18:17:22,472 INFO    WriterThread:42396 [datastore.py:open_for_write():87] open: /data/khullar/Desktop/s4/s4/wandb/run-20240610_181722-rd0bglh8/run-rd0bglh8.wandb
2024-06-10 18:17:22,472 DEBUG   SenderThread:42396 [sender.py:send():382] send: header
2024-06-10 18:17:22,474 DEBUG   SenderThread:42396 [sender.py:send():382] send: run
2024-06-10 18:17:22,722 INFO    SenderThread:42396 [dir_watcher.py:__init__():211] watching files in: /data/khullar/Desktop/s4/s4/wandb/run-20240610_181722-rd0bglh8/files
2024-06-10 18:17:22,722 INFO    SenderThread:42396 [sender.py:_start_run_threads():1136] run started: rd0bglh8 with start time 1718057842.470002
2024-06-10 18:17:22,727 DEBUG   HandlerThread:42396 [handler.py:handle_request():146] handle_request: check_version
2024-06-10 18:17:22,727 DEBUG   SenderThread:42396 [sender.py:send_request():409] send_request: check_version
2024-06-10 18:17:22,851 DEBUG   HandlerThread:42396 [handler.py:handle_request():146] handle_request: run_start
2024-06-10 18:17:22,876 DEBUG   HandlerThread:42396 [system_info.py:__init__():27] System info init
2024-06-10 18:17:22,876 DEBUG   HandlerThread:42396 [system_info.py:__init__():42] System info init done
2024-06-10 18:17:22,876 INFO    HandlerThread:42396 [system_monitor.py:start():194] Starting system monitor
2024-06-10 18:17:22,876 INFO    SystemMonitor:42396 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-10 18:17:22,877 INFO    HandlerThread:42396 [system_monitor.py:probe():214] Collecting system info
2024-06-10 18:17:22,877 INFO    SystemMonitor:42396 [interfaces.py:start():190] Started cpu monitoring
2024-06-10 18:17:22,877 INFO    SystemMonitor:42396 [interfaces.py:start():190] Started disk monitoring
2024-06-10 18:17:22,878 INFO    SystemMonitor:42396 [interfaces.py:start():190] Started gpu monitoring
2024-06-10 18:17:22,878 INFO    SystemMonitor:42396 [interfaces.py:start():190] Started memory monitoring
2024-06-10 18:17:22,879 INFO    SystemMonitor:42396 [interfaces.py:start():190] Started network monitoring
2024-06-10 18:17:22,925 DEBUG   HandlerThread:42396 [system_info.py:probe():151] Probing system
2024-06-10 18:17:22,927 DEBUG   HandlerThread:42396 [system_info.py:_probe_git():136] Probing git
2024-06-10 18:17:22,930 DEBUG   HandlerThread:42396 [system_info.py:_probe_git():144] Probing git done
2024-06-10 18:17:22,930 DEBUG   HandlerThread:42396 [system_info.py:probe():199] Probing system done
